nynorsk_doc_hash,bokmaal_doc_hash,nynorsk_url,bokmaal_url,nynorsk_fulltext,bokmaal_fulltext
71888d14c21c86012ab34fa6d81325e6d46254b1,1ce2628eda4ff2785044db65a9d8cf96390cc66d,https://www.statsforvalteren.no/nn/agder/Miljo-og-klima/Verneomrade/Oppstart-av-forskningsarbeid-i-Raet-nasjonalpark/,https://www.statsforvalteren.no/nb/agder/Miljo-og-klima/Verneomrader/Oppstart-av-forskningsarbeid-i-Raet-nasjonalpark/,"['Oppstart av forskningsarbeid i Raet nasjonalpark', 'Et treårig prosjekt skal finansiere en doktorgradstilling med tre mill kr.', 'Dette innhaldet er meir enn eitt år gammalt. Informasjonen kan derfor vere utdatert.', 'Publisert 29.01.2014', 'Fylkesmannen i Aust-Agder, Universitet i Agder og Havforskningsinstituttet ble 28.1.14 tildelt tre millioner kroner fra Regionalt Forskningsfond Agder til prosjektet: ”Marine biodiversity hotspots and connectivity in Skagerrak: implications for national park design and implementation in coastal Aust-Agder” (MARINEPARK).', 'Det treårige prosjektet skal munne ut i vitenskaplige råd om bevaringstiltak i forbindelse med arbeidet med opprettelsen av Raet nasjonalpark. Prosjektet vil finansiere en PhD-stilling ved UiAs marine senter og Havforskningsinstituttet Flødevigen.']","['Oppstart av forskningsarbeid i Raet nasjonalpark', 'Et treårig prosjekt skal finansiere en doktorgradstilling med tre mill kr.', 'Dette innholdet er mer enn ett år gammelt. Informasjonen kan derfor være utdatert.', 'Publisert 29.01.2014', 'Fylkesmannen i Aust-Agder, Universitet i Agder og Havforskningsinstituttet ble 28.1.14 tildelt tre millioner kroner fra Regionalt Forskningsfond Agder til prosjektet: ”Marine biodiversity hotspots and connectivity in Skagerrak: implications for national park design and implementation in coastal Aust-Agder” (MARINEPARK).', 'Det treårige prosjektet skal munne ut i vitenskaplige råd om bevaringstiltak i forbindelse med arbeidet med opprettelsen av Raet nasjonalpark. Prosjektet vil finansiere en PhD-stilling ved UiAs marine senter og Havforskningsinstituttet Flødevigen.']"
3b420ea46bbfe4d7fabff3b39eaca0663910f03c,3b5f3db58db7ef9f4f609f6fde73445c0a04162d,https://www.statsforvalteren.no/nn/vestfold-og-telemark/miljo-og-klima/verneomrade/telemarks-verneomrader/storskog-naturreservat/,https://www.statsforvalteren.no/nn/vestfold-og-telemark/miljo-og-klima/verneomrade/telemarks-verneomrader/torskholmen-naturreservat/,"['Storskog naturreservat', 'Storskog naturreservat er eit skogområde som ligg under Raudbergnuten på nordsida av Bandak.', 'Publisert 08.11.2019, Sist endra 13.03.2023', 'Området har særskild pedagogisk og vitskapeleg verdi som eit spesialområde for studiar av korleis vegetasjonen veks fram og endrar seg (suksesjonar) etter skogbrann. Storskog er eigenarta ved at ein finn naturskog med stor variasjon i skogtypar og produktivitet nær 900 meter over havet.', 'Storskog er freda for å ta vare på eit nær urørt naturområde med sitt biologiske mangfald i form av naturtypar, økosystem, artar og naturlege økologiske prosessar.', 'Fann du det du leitte etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønskjer at vi skal svare deg.']","['Torskholmen naturreservat', 'Torskholmen om omkringliggende sjøarealer innenfor en avstand på 50 m fra land er fredet. Reservatet ligger på nordvestsida av Arøya i Kragerø. Torskholmen er hekkeplass for sjøfugl. For at sjøfuglene ikke skal bli forstyrret i hekkesesongen, er det ferdselsforbud til lands og til vanns i reservatet fra 15. april til 15. juli.', 'Publisert 08.11.2019, Sist endra 13.03.2023', 'Området er fredet for å bevare livsmiljøet for plante- og dyrelivet på holmen, særlig ut fra hensynet til sjøfuglene og deres hekkeplasser.', 'Fann du det du leitte etter?', 'Ja Nei']"
3b420ea46bbfe4d7fabff3b39eaca0663910f03c,7396bb265dd38a0893d871e825aee53d50ff5755,https://www.statsforvalteren.no/nn/vestfold-og-telemark/miljo-og-klima/verneomrade/telemarks-verneomrader/storskog-naturreservat/,https://www.statsforvalteren.no/nn/vestfold-og-telemark/miljo-og-klima/verneomrade/telemarks-verneomrader/storkollen-naturreservat/,"['Storskog naturreservat', 'Storskog naturreservat er eit skogområde som ligg under Raudbergnuten på nordsida av Bandak.', 'Publisert 08.11.2019, Sist endra 13.03.2023', 'Området har særskild pedagogisk og vitskapeleg verdi som eit spesialområde for studiar av korleis vegetasjonen veks fram og endrar seg (suksesjonar) etter skogbrann. Storskog er eigenarta ved at ein finn naturskog med stor variasjon i skogtypar og produktivitet nær 900 meter over havet.', 'Storskog er freda for å ta vare på eit nær urørt naturområde med sitt biologiske mangfald i form av naturtypar, økosystem, artar og naturlege økologiske prosessar.', 'Fann du det du leitte etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønskjer at vi skal svare deg.']","['Storkollen naturreservat', 'Reservatet ligger vest for Kragerø by og øst for Rekevika. Området er egenartet ved at det har en artsrik og sjelden flora med et usedvanlig stort antall trua og sårbare sopparter.', 'Publisert 08.11.2019, Sist endra 13.03.2023', 'Storkollen er fredet for å bevare et naturområde med sitt biologiske mangfold i form av spesielle naturtyper, økosystemer, arter og naturlige økologiske prosesser.', 'Området har særskilt vitenskapelig verdi som referanseområde. Et referanseområde er et område der naturen utvikler seg med minimal påvirkning fra mennesker, og som kan brukes som sammenligningsgrunnlag når en skal vurdere hvilke effekter ulike påvirkningsfaktorer har på naturen.', 'Fann du det du leitte etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønskjer at vi skal svare deg.']"
571396ea968afb99b5696f9cccf460f3e496f2da,0c77c3d56b288ec063f463535fde10ba237c984e,https://www.statsforvalteren.no/nn/Rogaland/Miljo-og-klima/Vatn/rapport-om-tilforsler-og-avlastningsbehov-for-halandsvatnet/,https://www.statsforvalteren.no/nb/Rogaland/Miljo-og-klima/Vann/rapport-om-tilforsler-og-avlastningsbehov-for-halandsvatnet/,"['Rapport om tilførsler og avlastningsbehov for Hålandsvatnet', 'I går, torsdag 2. juni 2022, ble det avholdt et åpent møte om Hålandsvatnet på Varen kulturscene i Randaberg. Under møtet, ble det presentert en ny rapport om tilførsler av næringsstoffer og avlastningsbehov for Hålandsvatnet av forskere fra Norsk institutt for bioøkonomi (NIBIO) og Norwegian Research Centre (NORCE).', 'Dette innhaldet er meir enn eitt år gammalt. Informasjonen kan derfor vere utdatert.']","['Rapport om tilførsler og avlastningsbehov for Hålandsvatnet', 'I går, torsdag 2. juni 2022, ble det avholdt et åpent møte om Hålandsvatnet på Varen kulturscene i Randaberg. Under møtet, ble det presentert en ny rapport om tilførsler av næringsstoffer og avlastningsbehov for Hålandsvatnet av forskere fra Norsk institutt for bioøkonomi (NIBIO) og Norwegian Research Centre (NORCE).', 'Dette innholdet er mer enn ett år gammelt. Informasjonen kan derfor være utdatert.']"
095db2ff8dcee3674dbabec0cb9dc8ecd5cc2b09,c38d6e31c8e2634116f6c4533a9c88ef5bdd476e,https://www.statsforvalteren.no/nn/portal/Helse-omsorg-og-sosialtenester/Helsetenester/,https://www.statsforvalteren.no/nb/portal/Helse-omsorg-og-sosialtjenester/Helsetjenester/,"['Helsetenester', 'Oppdatert 15.12.2023', 'Du har krav på å få nødvendig helsehjelp i kommunen der du bur, eller der du for tida oppheld deg. Du har òg krav på å få nødvendig helsehjelp frå spesialisthelsetenesta. Statsforvaltaren fører tilsyn med helsetenesta og behandlar klagesaker for å medverke til at du får dei tenestene du har krav på.', 'Du kan klage på at du ikkje får oppfylt rettane dine', 'Du kan klage dersom du meiner at du ikkje får dei helsetenestene du har krav på, eller dersom du er ueinig i helsetenesta si vurdering av behandlingsbehovet ditt. For at den som har gjort det vedtaket du er ueinig i, skal få høve til å endre standpunkt, skal du sende klaga dit. Dersom du ikkje får medhald i klaga, blir ho send vidare til Statsforvaltaren for endeleg avgjerd. Statsforvaltarens vedtak er endeleg, og den aktuelle helsetenesta vil måtte rette seg etter det.', 'Du kan be Statsforvaltaren vurdere om helsetenesta har oppfylt pliktene sine', 'Statsforvaltaren kan også ta stilling til om tilsette i helse- og omsorgstenesta har forsømt pliktene sine slik at det har gått ut over deg. Det kan dreie seg om dei fleste plikter, blant anna manglande fagleg forsvarleg behandling og brot på teieplikta. Du ber om dette ved å sende brev til Statsforvaltaren. Ved særleg grove rettsbrot vil Statsforvaltaren sende saka vidare til Statens helsetilsyn, som blant anna kan gi åtvaring til helsepersonell eller gjere vedtak om tap av autorisasjon.', 'Det er viktig å understreke at Statsforvaltarens vurdering i desse sakene ikkje får direkte innverknad på rettane til klagaren. Sjølv om du har fått uforsvarleg behandling, har du ikkje automatisk rett til erstatning eller ny behandling. I ei av lenkjene til høgre finn du meir informasjon om korleis du kan klage på helse- og omsorgstenester.', 'Fann du det du leitte etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønskjer at vi skal svare deg.']","['Helsetjenester', 'Oppdatert 15.12.2023', 'Du har krav på å få nødvendig helsehjelp i kommunen der du bor, eller der du for tiden oppholder deg. Du har også krav på å få nødvendig helsehjelp fra spesialisthelsetjenesten. Statsforvalteren fører tilsyn med helsetjenesten og behandler klagesaker for å bidra til at du får tjenestene som du har krav på.', 'Du kan klage på at du ikke får oppfylt rettighetene dine', 'Du kan klage dersom du mener at du ikke får de helsetjenestene du har krav på, eller dersom du er uenig i helsetjenestens vurdering av ditt behandlingsbehov. For at den som har fattet det vedtaket du er uenig i, skal få anledning til å endre sitt standpunkt, skal du sende klagen dit. Dersom du ikke får medhold i klagen din, vil den bli sendt videre til Statsforvalteren for endelig avgjørelse. Statsforvalterens vedtak er endelig, og den aktuelle helsetjenesten vil måtte rette seg etter dette.', 'Du kan be Statsforvalteren vurdere om helsetjenesten har oppfylt sine plikter', 'Statsforvalteren vil også kunne ta stilling til om ansatte i helse- og omsorgstjenesten har brutt sine plikter slik at det har gått ut over deg. Dette kan dreie seg om de fleste plikter, blant annet manglende faglig forsvarlighet og brudd på taushetsplikten. Du ber om dette ved å sende et brev til Statsforvalteren. Ved særlig grove overtredelser vil Statsforvalteren sende saken videre til Statens helsetilsyn, som blant annet kan gi advarsel til helsepersonell eller fatte vedtak om tap av autorisasjon.', 'Det er viktig å understreke at Statsforvalterens vurdering i disse sakene ikke får direkte betydning for klagerens rettigheter. Selv om du har fått uforsvarlig behandling, har du ikke automatisk rett til erstatning eller ny behandling. I en av lenkene til høyre eller nedenfor finner du mer informasjon om hvordan du kan klage på helse- og omsorgstjenester.', 'Fant du det du lette etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønsker at vi skal svare deg.']"
870e096f4a8cedc46973c7d9216f3d94a3053647,9c7f7d4565476a548a535cb2899030a05c0556a2,https://www.statsforvalteren.no/nn/portal/Landbruk-og-mat/Jordbruk/,https://www.statsforvalteren.no/nb/portal/Landbruk-og-mat/Jordbruk/,"['Jordbruk', 'Jordbruk omfattar dyrking av plantar og husdyrhald. Jordbruksarealet i Noreg utgjer omtrent tre prosent av landarealet, og det er store variasjonar mellom fylka.', 'Statsforvaltaren skal medverke til at jordbrukspolitikken blir realisert', 'Statsforvaltaren skal medverke til å gjennomføre den nasjonale jordbrukspolitikken ved hjelp av informasjon, forvaltning av verkemiddel og lokalt tilpassa tiltak. Statsforvaltarens oppgåver innan jordbruk er i hovudsak knytt til forvaltning av tilskots- og erstatningsordningar. Vi er også klageinstans for søknader om løyve til nydyrking og planering, og dessutan for kommunale vedtak som gjeld husdyrgjødsel og forureining.', 'Statsforvaltaren gir råd og informerer om verkemiddelbruk overfor kommunane, landbruksrådgivinga og næringsutøvarar innan jord- og hagebruk. Statsforvaltaren skal fungere som initiativtakar og pådrivar for verdiskaping og utvikling innan sektoren.', 'Fann du det du leitte etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønskjer at vi skal svare deg.']","['Jordbruk', 'Jordbruk omfatter dyrking av planter og husdyrhold. Jordbruksarealet i Norge utgjør omtrent tre prosent av landarealet, og det er store variasjoner mellom fylkene.', 'Statsforvalteren skal bidra til at jordbrukspolitikken blir realisert', 'Statsforvalteren skal bidra til at den nasjonale jordbrukspolitikken blir gjennomført ved hjelp av informasjon, forvaltning av virkemidler og lokalt tilpassede tiltak. Statsforvalterens oppgaver innen jordbruk er i hovedsak knyttet til forvaltning av tilskudds- og erstatningsordninger. Statsforvalteren er også klageinstans for søknader om løyve til nydyrking og planering, samt for kommunale vedtak som gjelder husdyrgjødsel og forurensning.', 'Statsforvalteren gir råd og informerer om virkemiddelbruk overfor kommunene, landbruksrådgivningen og næringsutøvere innen jord- og hagebruk. Statsforvalteren skal fungere som initiativtaker og pådriver for verdiskapning og utvikling innen sektoren.', 'Fant du det du lette etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønsker at vi skal svare deg.']"
fe8521aedc8ae8021f0792dfeba0671f896daeef,a5a28d58b46f2edc361babc5bd95b7e0e9923c86,https://www.statsforvalteren.no/nn/portal/Helse-omsorg-og-sosialtenester/Universell-utforming/,https://www.statsforvalteren.no/nb/portal/Helse-omsorg-og-sosialtjenester/Universell-utforming/,"['Universell utforming', 'Oppdatert 02.01.2023', 'Universell utforming er ein samfunnskvalitet og målet er eit samfunn der alle kan delta og bidra. Gode løysingar, som kan brukast av flest mogleg, gir auka likestilling og betre fysiske og digitale omgjevnader for alle.', 'Med universell utforming blir produkt, bygg, tenester og uteområde for allmenta utforma på ein slik måte at hovudløysinga kan brukast av flest mogleg. Universell utforming skal gi alle betre høve til likeverdig samfunnsdeltaking. Dette gjeld ikkje berre personar med nedsett funksjonsevne, men også for eldre og familiar med barn i barnevogn.', 'Universell utforming er forankra i fleire lovverk', 'Universell utforming er ein strategi som stiller krav til samarbeid og tverrfagleg perspektiv i planlegging, brukarmedverknad, praktisk gjennomføring og evaluering av tiltak. Universell utforming er også forankra og sikra i fleire lover og forskrifter, blant anna diskriminerings- og tilgjengelegheitslova og plan- og bygningslova.', 'Statsforvaltarens oppgåver', 'Statsforvaltaren følgjer opp statlege satsingar ved å medverke til å innarbeide universell utforming i regionale og kommunale planar. Statsforvaltaren gir også råd og rettleiing om universell utforming til regionale og kommunale samarbeidspartnarar, og til frivillige lag, organisasjonar og brukargrupper.', 'Fann du det du leitte etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønskjer at vi skal svare deg.']","['Universell utforming', 'Oppdatert 02.01.2023', 'Universell utforming er en samfunnskvalitet og målet er et samfunn der alle kan delta og bidra. Gode løsninger, som kan brukes av flest mulig, gir økt likestilling og bedre fysiske og digitale omgivelser for alle.', 'Med universell utforming blir produkter, bygg og uteområder for allmennheten utformet på en slik måte at hovedløsningen kan brukes av flest mulig. Universell utforming skal øke muligheten for likeverdig samfunnsdeltakelse for alle. Dette gjelder ikke bare for personer med nedsatt funksjonsevne, men også for eldre og familier med barn i barnevogn.', 'Universell utforming er forankret i flere lovverk', 'Universell utforming er en strategi som stiller krav til samarbeid og tverrfaglighet i planlegging, brukermedvirkning, praktisk gjennomføring og evaluering av tiltak. Universell utforming er også forankret og sikret i flere lover og forskrifter, blant annet diskriminerings- og tilgjengelighetsloven og plan- og bygningsloven.', 'Statsforvalterens oppgaver', 'Statsforvalteren følger opp statlige satsinger ved å medvirke til at universell utforming innarbeides i regionale og kommunale planer. Statsforvalteren gir også råd og veiledning om universell utforming til regionale og kommunale samarbeidspartnere, og til frivillige lag, organisasjoner og brukergrupper.', 'Fant du det du lette etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønsker at vi skal svare deg.']"
069c7cac8f2c69abf8a5ba522179a85b44152509,2c1de9d77c2f220fc81d36fd2f772b33a46b03fc,https://www.statsforvalteren.no/nn/More-og-Romsdal/Folk-og-samfunn/Kongelege-besok/,https://www.statsforvalteren.no/nb/More-og-Romsdal/Folk-og-samfunn/Kongelige-besok/,"['Kongelege besøk', 'Kongefamilien gjer ei rekkje offisielle reiser og besøk både i Noreg og i utlandet. Statsforvaltaren har i oppgåve å førebu, gjennomføre og evaluere kongeleg besøk i samråd med Det kongelege hoff. Ansvaret vårt gjeld kongelege reiser og besøk av offisiell karakter her i landet.', 'Presseprogram og akkreditering', 'Ein viktig del av oppgåva vår er å leggje til rette for at media skal få gode arbeidsvilkår når kongefamilien kjem på besøk eller deltek på arrangement. I samråd med hoffet lagar vi eit medieopplegg for journalistar og fotografar. Journalistar og redaksjonar som ønskjer å dekkje det kongelege besøket, må søkje om akkreditering. Akkreditering skjer som regel via eit digitalt skjema på Statsforvaltarens nettsider. Akkrediterte journalistar og fotografar får tilgang til eigne presseområde.', 'Nokre gonger er det av plassomsyn nødvendig å bruke pressepool eller fotopool. Det vil seie at nokre få av dei akkrediterte får vere til stades mot at dei deler materialet sitt med andre akkrediterte journalistar og redaksjonar. Når vi brukar pool, følgjer vi Norsk Presseforbunds poolreglement.', 'Invitasjonar', 'Arrangørar som ønskjer å invitere medlemmer av kongefamilien, blir bedne om å sende invitasjonen til Statsforvaltaren i det aktuelle fylket. Dette gjeld arrangement utanfor Oslo. Statsforvaltaren bringar invitasjonen vidare til hoffet, som saksbehandlar invitasjonen.', 'Fann du det du leitte etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønskjer at vi skal svare deg.']","['Kongelige besøk', 'Kongefamilien gjør en rekke offisielle reiser og besøk både i Norge og i utlandet. Fylkesmannen har i oppgave å forberede, gjennomføre og evaluere kongelige besøk i samråd med Det kongelige hoff. Ansvaret vårt gjelder kongelige reiser og besøk av offisiell karakter her i landet.', 'Presseprogram og akkreditering', 'En viktig del av oppgaven vår er å legge til rette for at media skal få gode arbeidsvilkår når kongefamilien kommer på besøk eller deltar på arrangement. I samråd med hoffet utarbeider vi et medieopplegg for journalister og fotografer. Journalister og redaksjoner som ønsker å dekke det kongelige besøket, må søke om akkreditering. Akkreditering skjer som regel via et digitalt skjema på Fylkesmannens nettsider. Akkrediterte journalister og fotografer får tilgang til egne presseområder.', 'Noen ganger er det av plassomsyn nødvendig å bruke pressepool eller fotopool. Det vil si at noen få av de akkrediterte får være til stede mot at de deler materialet sitt med andre akkrediterte journalister og redaksjoner. Når vi bruker pool, følger vi Norsk Presseforbunds poolreglement.', 'Invitasjoner', 'Arrangører som ønsker å invitere medlemmer av kongefamilien, blir bedt om å sende invitasjonen til Fylkesmannen i det aktuelle fylket. Dette gjelder arrangement utenfor Oslo. Fylkesmannen bringer invitasjonen videre til hoffet, som saksbehandler invitasjonen.', 'Fant du det du lette etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønsker at vi skal svare deg.']"
792f9a2f7ac8059e2df879f5f612553b32ea3979,0daa1640dad771dcbcf7857bb3db1a12fa659912,https://www.statsforvalteren.no/nn/agder/Miljo-og-klima/Forureining/Utfylling-av-steinmasser-i-Kuviga-Arendal/,https://www.statsforvalteren.no/nb/agder/Miljo-og-klima/Forurensning/Utfylling-av-steinmasser-i-Kuviga-Arendal/,"['Utfylling av steinmasser i sjøen i Kuviga, Arendal', 'Dette innhaldet er meir enn eitt år gammalt. Informasjonen kan derfor vere utdatert.', 'Publisert 25.09.2014', 'Det skal bygges boliger ved Kuviga, og det må derfor fylles ut masser i sjø. Tiltaket er i tråd med reguleringsplan for Kuviga, som ble vedtatt 19.6.2014. Det er laget tiltaksplan med vurdering av konsekvenser og marin miljøkartlegging. Av denne går det fram at utfyllingen planlegges inni området som gjelder tilgrensende reguleringsplan for Fluet.', 'Det er planlagt å fylle ut ca 550m3 med masser. Det vil føre til at det innvinnes ca 110m2 landareal.']","['Utfylling av steinmasser i sjøen i Kuviga, Arendal', 'Dette innholdet er mer enn ett år gammelt. Informasjonen kan derfor være utdatert.', 'Publisert 25.09.2014', 'Det skal bygges boliger ved Kuviga, og det må derfor fylles ut masser i sjø. Tiltaket er i tråd med reguleringsplan for Kuviga, som ble vedtatt 19.6.2014. Det er laget tiltaksplan med vurdering av konsekvenser og marin miljøkartlegging. Av denne går det fram at utfyllingen planlegges inni området som gjelder tilgrensende reguleringsplan for Fluet.', 'Det er planlagt å fylle ut ca 550m3 med masser. Det vil føre til at det innvinnes ca 110m2 landareal.']"
01536b8005139837118a44aafc43f53b2e3b191b,97119e7f3c7c8cb91b4cfdd57f22a74c2ec6e00a,https://www.statsforvalteren.no/nn/Rogaland/Helse-omsorg-og-sosialtenester/Okonomisk-sosialhjelp/kan-man-stille-vilkar-etter-sosialtjenesteloven-om-a-flytte-dersom-bosted-er-til-hinder-for-a-vare-i-aktivitet/,https://www.statsforvalteren.no/nb/Rogaland/Helse-omsorg-og-sosialtjenester/Okonomisk-sosialhjelp/kan-man-stille-vilkar-etter-sosialtjenesteloven-om-a-flytte-dersom-bosted-er-til-hinder-for-a-vare-i-aktivitet/,"['Vilkår om å flytte', 'Kan man stille vilkår etter sosialtjenesteloven om å flytte dersom bosted er til hinder for, eller vanskeliggjør det å være i aktivitet?', 'Dette innhaldet er meir enn eitt år gammalt. Informasjonen kan derfor vere utdatert.', 'Publisert 08.03.2022', 'Arbeids -og velferdsdirektoratet har uttalt at de vurderer at det er i stri dmed vilkårslæren å stille vilkår om å flytte, uavhengig av hva grunnen til dette er da det vil være svært inngripende for tjenestenottakeren.', 'Se uttalelsen i vedlagt brev.', 'Fann du det du leitte etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønskjer at vi skal svare deg.']","['Vilkår om å flytte', 'Kan man stille vilkår etter sosialtjenesteloven om å flytte dersom bosted er til hinder for, eller vanskeliggjør det å være i aktivitet?', 'Dette innholdet er mer enn ett år gammelt. Informasjonen kan derfor være utdatert.', 'Publisert 08.03.2022', 'Arbeids -og velferdsdirektoratet har uttalt at de vurderer at det er i stri dmed vilkårslæren å stille vilkår om å flytte, uavhengig av hva grunnen til dette er da det vil være svært inngripende for tjenestenottakeren.', 'Se uttalelsen i vedlagt brev.', 'Fant du det du lette etter?', 'Ja Nei', 'Kommentar:', 'Ta gjerne kontakt med oss via sikker melding dersom du ønsker at vi skal svare deg.']"
